u,v,det_DF,det_DG_at_F_times_det_DF,det_D_composite,det_residual
-1.0,-0.5,-0.7551651237807455,1.7709632238559134,1.7709632238559134,0.0
-0.25,0.4,0.5394695029985574,0.1508889401533443,0.15088894015334425,-5.551115123125783e-17
0.7,-0.9,1.8702539555789301,-10.411245232925836,-10.411245232925838,-1.7763568394002505e-15
1.1,1.0,2.1886650729099077,15.93248977767667,15.932489777676667,-3.552713678800501e-15
