comparison,eventual_sign_left_minus_right,true
t > 1,1,True
1/t < 1/1,1,True
t > 2,1,True
1/t < 1/2,1,True
t > 3,1,True
1/t < 1/3,1,True
t > 4,1,True
1/t < 1/4,1,True
t > 5,1,True
1/t < 1/5,1,True
t > 6,1,True
1/t < 1/6,1,True
t > 7,1,True
1/t < 1/7,1,True
t > 8,1,True
1/t < 1/8,1,True
t > 9,1,True
1/t < 1/9,1,True
t > 10,1,True
1/t < 1/10,1,True
t > 11,1,True
1/t < 1/11,1,True
t > 12,1,True
1/t < 1/12,1,True
