bent_field,notched_field,straight_field,x,y
1.1785207030926397,0.43416586692184816,1.6840165922142787,-0.75,0.0
1.0,0.060000000000000026,1.0,0.0,0.0
1.1785207030926397,0.43416586692184816,1.6840165922142787,0.75,0.0
0.012874603271484283,-0.08000000000000004,0.012874603271484375,0.0,0.42
0.012874603271484411,0.012874603271484375,0.012874603271484375,0.0,-0.42
