leg_a,leg_b,hypotenuse_c,cosh_product_residual,sinh2_a_plus_sinh2_b,correction_term,sinh2_c,corrected_residual
0.3639653772014115,0.4895482253187059,0.6184248808534154,0.0,0.3978496579970773,0.03591081007345035,0.43376046807052787,2.220446049250313e-16
0.6632942174102643,0.8001193001121132,1.080446725472388,2.220446049250313e-16,1.2974024711891623,0.4011251503685296,1.6985276215576914,4.440892098500626e-16
1.0459685551826878,0.8953840470548412,1.4670915136725093,0.0,2.596231540661119,1.6185951854956322,4.21482672615675,8.881784197001252e-16
1.4500101755059984,1.1526795099383855,2.04144437805302,4.440892098500626e-16,6.089259526303547,8.244098574023933,14.333358100327485,5.329070518200751e-15
