distance,Pi_radians,Pi_degrees
0.0,1.5707963267948966,90.0
0.5,1.0904152476611673,62.476191607697295
1.0,0.705026843555238,40.3950625791453
2.0,0.2690359907488815,15.41462680703157
3.0,0.09949198567770388,5.700470874708466
5.0,0.013475690068845596,0.7721001669712104
